City,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Gurgaon,2015-12-18,165.96,268.5,60.04,85.78,72.58,4.61,31.73,27.78,6.1,18.83,8.18,500.0,Severe
Gurgaon,2015-12-19,216.71,359.91,57.33,81.9,84.89,5.36,50.15,10.0,11.13,15.76,6.88,500.0,Severe
Gurgaon,2015-12-20,159.09,239.81,63.84,91.2,57.38,5.04,38.85,42.97,5.46,13.46,10.1,500.0,Severe
Gurgaon,2015-12-21,352.3,571.03,92.74,132.49,95.43,8.39,66.1,31.75,9.95,13.51,4.49,500.0,Severe
Gurgaon,2015-12-22,149.46,250.41,42.18,60.26,43.15,4.7,34.42,35.68,10.74,16.66,5.39,500.0,Severe
Gurgaon,2015-12-23,294.77,592.2,81.26,116.09,97.49,7.24,59.19,23.24,14.97,12.75,2.24,500.0,Severe
Gurgaon,2015-12-24,325.59,571.13,100.93,144.19,96.04,7.81,66.97,26.89,9.33,12.83,3.43,500.0,Severe
Gurgaon,2015-12-25,187.05,352.46,72.98,104.25,67.87,4.01,44.2,29.57,4.6,11.22,4.49,500.0,Severe
Gurgaon,2015-12-26,106.56,210.64,27.59,39.41,56.42,3.43,28.4,33.6,2.52,9.4,7.31,444.0,Severe
Gurgaon,2015-12-27,153.89,244.68,55.2,78.86,54.63,5.11,41.56,61.2,7.5,20.59,5.64,500.0,Severe
Gurgaon,2015-12-28,219.1,379.79,78.51,112.16,72.46,5.35,35.22,41.13,8.9,10.99,3.23,500.0,Severe
Gurgaon,2015-12-29,296.95,542.76,87.72,125.32,90.96,7.72,60.0,43.26,4.2,14.74,6.15,500.0,Severe
Gurgaon,2015-12-30,227.22,419.62,69.06,98.65,100.07,6.41,41.56,31.56,7.76,17.26,7.07,500.0,Severe
Gurgaon,2015-12-31,303.71,544.14,80.75,115.36,98.83,7.76,60.08,40.76,6.72,11.89,4.32,500.0,Severe
Gurgaon,2016-01-01,129.04,307.13,45.86,65.51,66.82,4.1,37.7,61.33,6.53,3.98,4.04,500.0,Severe
Gurgaon,2016-01-02,120.32,205.68,41.65,59.5,58.22,4.42,32.39,47.66,7.73,7.57,3.96,500.0,Severe
Gurgaon,2016-01-03,114.78,183.38,42.42,60.6,75.0,3.74,28.82,58.07,6.38,15.57,5.21,479.0,Severe
Gurgaon,2016-01-04,114.53,235.54,33.74,48.2,57.7,3.53,40.84,34.57,9.99,10.66,8.07,478.0,Severe
Gurgaon,2016-01-05,243.86,446.63,66.64,95.21,92.34,6.53,49.39,43.12,9.5,9.7,1.7,500.0,Severe
Gurgaon,2016-01-06,184.56,374.0,58.9,84.14,60.08,4.36,42.84,41.67,7.62,8.9,3.49,500.0,Severe
Gurgaon,2016-01-07,100.99,216.26,38.16,54.51,68.81,3.38,26.97,34.42,8.8,8.08,4.31,421.0,Severe
Gurgaon,2016-01-08,220.09,347.46,69.83,99.76,87.37,5.93,59.0,44.02,7.64,8.51,8.4,500.0,Severe
Gurgaon,2016-01-09,206.38,409.27,73.4,104.86,81.61,5.06,,48.14,3.76,14.74,5.01,500.0,Severe
Gurgaon,2016-01-10,72.73,190.33,41.99,59.98,52.45,2.51,11.8,41.19,10.03,17.64,9.14,303.0,Very Poor
Gurgaon,2016-01-11,256.22,413.64,75.6,108.0,93.1,6.04,62.44,41.51,8.21,9.19,2.22,500.0,Severe
Gurgaon,2016-01-12,166.32,224.04,58.01,82.87,48.9,4.1,37.59,27.59,7.71,16.66,4.56,500.0,Severe
Gurgaon,2016-01-13,249.34,470.02,88.65,126.64,90.48,5.44,48.93,49.13,11.9,14.25,5.67,500.0,Severe
Gurgaon,2016-01-14,174.72,337.34,55.44,79.2,76.21,4.79,53.07,51.2,7.38,11.57,5.08,500.0,Severe
Gurgaon,2016-01-15,106.0,222.67,31.93,45.62,56.65,3.35,41.89,51.46,7.61,11.84,9.75,442.0,Severe
Gurgaon,2016-01-16,222.24,334.33,67.98,97.12,88.69,6.11,52.4,44.09,9.38,16.4,7.01,500.0,Severe
Gurgaon,2016-01-17,178.56,293.55,50.18,71.68,70.78,5.57,34.24,47.72,6.04,6.33,5.99,500.0,Severe
Gurgaon,2016-01-18,106.61,206.73,41.21,58.87,42.46,2.97,29.24,51.58,4.44,9.98,5.7,445.0,Severe
Gurgaon,2016-01-19,287.28,549.99,100.88,144.11,96.65,6.72,53.09,19.62,5.48,11.3,4.05,500.0,Severe
Gurgaon,2016-01-20,237.26,414.84,70.59,100.84,98.21,5.83,34.67,22.57,10.24,14.71,5.51,500.0,Severe
Gurgaon,2016-01-21,312.06,567.37,84.91,121.3,97.92,7.31,86.01,52.49,7.46,14.51,9.2,500.0,Severe
Gurgaon,2016-01-22,267.45,465.46,83.23,118.9,106.23,6.91,60.06,46.0,6.18,16.4,7.8,500.0,Severe
Gurgaon,2016-01-23,222.47,369.94,65.94,94.2,96.22,5.42,48.84,34.78,13.28,9.83,7.54,500.0,Severe
Gurgaon,2016-01-24,228.12,451.1,65.55,93.64,75.55,5.97,50.36,36.92,9.09,9.11,5.81,500.0,Severe
Gurgaon,2016-01-25,129.34,283.84,52.28,74.69,51.74,3.97,35.01,26.23,9.26,17.81,8.16,500.0,Severe
Gurgaon,2016-01-26,179.03,316.07,62.03,88.61,71.23,4.52,53.81,17.78,8.28,4.83,6.71,500.0,Severe
Gurgaon,2016-01-27,129.92,159.48,49.73,71.04,57.69,3.84,39.59,37.77,5.49,10.87,2.18,500.0,Severe
Gurgaon,2016-01-28,126.26,229.27,49.46,70.66,51.88,3.65,39.02,13.62,11.16,8.82,6.39,500.0,Severe
Gurgaon,2016-01-29,296.2,561.35,77.79,111.13,95.94,7.24,61.95,49.18,10.31,15.89,6.94,500.0,Severe
Gurgaon,2016-01-30,166.36,337.35,50.94,72.77,66.57,4.09,37.76,28.45,10.09,14.75,5.91,500.0,Severe
Gurgaon,2016-01-31,155.45,270.45,53.31,76.15,74.12,4.41,37.59,61.18,1.0,9.95,6.78,500.0,Severe
Gurgaon,2016-02-01,247.0,412.05,73.73,105.33,71.44,5.74,58.49,37.33,13.1,12.91,2.56,500.0,Severe
Gurgaon,2016-02-02,147.7,204.05,54.05,77.21,61.18,3.64,33.45,33.25,10.83,13.48,6.46,500.0,Severe
Gurgaon,2016-02-03,162.29,256.34,61.83,88.34,60.23,4.75,26.83,32.23,4.43,12.4,8.12,500.0,Severe
Gurgaon,2016-02-04,302.74,529.44,83.26,118.95,99.9,7.4,51.9,40.04,10.38,12.87,9.53,500.0,Severe
Gurgaon,2016-02-05,152.07,242.44,52.68,75.25,54.7,4.32,42.14,40.59,12.01,14.25,5.19,500.0,Severe
Gurgaon,2016-02-06,148.39,248.74,55.41,79.16,71.07,3.73,38.36,21.74,9.51,16.13,4.54,500.0,Severe
Gurgaon,2016-02-07,118.69,235.36,49.63,70.9,69.72,3.1,24.73,45.16,12.03,6.19,8.03,495.0,Severe
Gurgaon,2016-02-08,308.93,557.85,69.24,98.91,111.65,7.69,70.68,,8.18,8.31,8.38,500.0,Severe
Gurgaon,2016-02-09,236.5,469.52,62.88,89.82,78.35,6.09,31.99,41.13,8.06,10.33,3.72,500.0,Severe
Gurgaon,2016-02-10,309.48,572.68,85.46,122.09,101.94,7.55,50.82,33.9,5.69,15.38,6.23,500.0,Severe
Gurgaon,2016-02-11,198.14,420.23,72.33,103.34,69.69,5.2,42.91,62.01,6.78,8.36,7.16,500.0,Severe
Gurgaon,2016-02-12,306.08,503.51,92.18,131.69,97.13,6.99,49.29,23.24,4.82,4.57,6.42,500.0,Severe
Gurgaon,2016-02-13,94.41,201.05,42.43,60.61,37.99,3.81,37.94,36.01,3.81,15.82,6.13,394.0,Very Poor
Gurgaon,2016-02-14,163.87,239.81,59.41,84.87,60.93,5.04,45.77,34.83,9.02,2.71,5.43,500.0,Severe
Gurgaon,2016-02-15,235.35,399.26,60.2,85.99,70.06,6.08,66.41,31.41,5.42,9.86,5.53,500.0,Severe
Gurgaon,2016-02-16,354.31,581.39,87.09,124.41,112.56,8.17,53.47,57.76,10.54,11.82,8.02,500.0,Severe
Gurgaon,2016-02-17,317.77,513.7,90.54,129.34,110.91,7.02,47.93,50.06,4.34,12.76,3.57,500.0,Severe
Gurgaon,2016-02-18,313.24,592.45,87.66,125.23,95.09,7.48,45.85,27.34,14.57,9.58,6.04,500.0,Severe
Gurgaon,2016-02-19,166.18,262.74,64.58,92.26,76.29,4.77,34.67,42.71,5.19,12.31,4.4,500.0,Severe
Gurgaon,2016-02-20,187.37,332.65,56.22,80.31,64.11,4.67,57.14,54.75,8.2,13.09,6.16,500.0,Severe
Gurgaon,2016-02-21,122.82,179.14,54.65,78.07,50.21,3.2,33.05,64.57,8.61,10.77,8.35,500.0,Severe
Gurgaon,2016-02-22,289.45,540.35,80.85,115.49,79.37,6.95,65.31,28.29,10.74,6.76,5.99,500.0,Severe
Gurgaon,2016-02-23,160.65,320.15,51.73,73.9,65.12,4.29,41.72,41.09,9.13,11.87,4.98,500.0,Severe
Gurgaon,2016-02-24,268.98,470.91,80.71,115.3,76.08,6.19,55.93,39.63,1.0,8.41,6.09,500.0,Severe
Gurgaon,2016-02-25,264.42,491.82,79.82,114.02,91.62,6.08,58.58,11.5,2.22,18.55,5.06,500.0,Severe
Gurgaon,2016-02-26,310.11,466.13,85.21,121.73,107.0,8.27,56.79,29.65,2.88,14.93,3.82,500.0,Severe
Gurgaon,2016-02-27,129.17,172.44,42.05,60.07,60.62,3.79,27.82,31.33,3.55,11.65,5.55,500.0,Severe
Gurgaon,2016-02-28,141.46,188.07,48.44,69.2,39.83,3.92,14.97,39.25,10.76,13.88,6.29,500.0,Severe
Gurgaon,2016-02-29,110.26,261.13,41.98,59.97,60.21,3.88,23.76,46.87,3.86,15.75,8.67,460.0,Severe
Gurgaon,2016-03-01,112.27,210.49,36.91,52.73,50.13,2.87,33.27,27.53,8.46,9.62,4.16,468.0,Severe
Gurgaon,2016-03-02,107.67,204.85,51.01,72.87,56.39,3.27,35.2,60.08,8.86,6.45,3.26,449.0,Severe
Gurgaon,2016-03-03,130.51,257.13,57.13,81.62,61.79,3.79,32.38,49.25,11.32,13.43,8.82,500.0,Severe
Gurgaon,2016-03-04,185.09,302.15,61.69,88.13,58.12,4.4,42.22,27.59,12.3,14.68,8.42,500.0,Severe
Gurgaon,2016-03-05,102.36,199.44,34.86,49.8,50.04,3.29,26.75,34.41,5.18,16.83,9.37,427.0,Severe
Gurgaon,2016-03-06,52.64,88.84,31.5,44.99,44.0,2.56,21.88,24.23,2.1,11.52,5.76,219.0,Poor
Gurgaon,2016-03-07,119.88,207.59,48.46,69.23,45.78,2.74,44.02,83.79,7.78,5.72,4.6,500.0,Severe
Gurgaon,2016-03-08,202.45,381.4,58.6,83.72,63.0,5.07,25.73,37.56,9.16,14.24,10.39,500.0,Severe
Gurgaon,2016-03-09,107.74,180.84,44.64,63.78,55.93,3.16,,13.57,8.8,12.27,4.69,449.0,Severe
Gurgaon,2016-03-10,129.11,253.34,45.42,64.88,50.12,4.12,37.48,16.03,8.19,14.1,3.27,500.0,Severe
Gurgaon,2016-03-11,171.51,262.37,64.85,92.65,,5.37,33.86,48.48,10.24,14.16,6.11,500.0,Severe
Gurgaon,2016-03-12,44.9,106.57,26.96,38.52,25.4,1.91,27.32,35.34,10.42,14.01,5.58,187.0,Moderate
Gurgaon,2016-03-13,135.87,260.31,52.69,75.27,46.98,3.58,26.66,35.29,,6.29,7.23,500.0,Severe
Gurgaon,2016-03-14,155.15,312.73,49.44,70.63,68.21,5.08,46.14,18.75,5.55,4.29,5.26,500.0,Severe
Gurgaon,2016-03-15,114.77,220.81,44.61,63.73,55.59,2.81,34.57,35.38,5.46,21.92,5.64,479.0,Severe
Gurgaon,2016-03-16,131.11,219.08,59.37,84.81,49.73,4.06,39.24,28.55,10.38,15.63,6.05,500.0,Severe
Gurgaon,2016-03-17,85.13,137.1,47.3,67.57,32.74,3.29,29.16,58.25,10.19,9.47,6.76,355.0,Very Poor
Gurgaon,2016-03-18,194.5,371.08,55.4,79.14,67.15,5.68,51.3,32.21,4.44,6.43,5.03,500.0,Severe
Gurgaon,2016-03-19,129.93,225.69,52.31,74.72,,4.05,35.55,32.87,5.49,8.5,6.09,500.0,Severe
Gurgaon,2016-03-20,94.85,236.79,38.55,55.07,56.4,3.19,34.31,41.96,5.18,12.23,4.56,396.0,Very Poor
Gurgaon,2016-03-21,101.85,183.63,44.58,63.68,60.25,2.76,37.3,14.99,9.25,14.05,5.28,425.0,Severe
Gurgaon,2016-03-22,118.71,246.99,39.37,56.24,,2.8,22.19,24.95,7.0,10.98,5.2,495.0,Severe
Gurgaon,2016-03-23,171.05,316.56,64.42,92.03,60.48,4.77,36.49,42.56,10.62,17.51,3.42,500.0,Severe
Gurgaon,2016-03-24,175.99,297.88,46.2,66.0,87.18,4.65,31.53,28.3,6.88,10.23,4.67,500.0,Severe
Gurgaon,2016-03-25,202.84,370.65,65.86,94.09,63.97,5.31,50.59,20.42,5.59,16.33,5.33,500.0,Severe
Gurgaon,2016-03-26,166.52,215.57,64.34,91.91,76.71,4.92,35.11,14.79,9.6,16.49,6.41,500.0,Severe
Gurgaon,2016-03-27,75.41,137.63,34.32,49.03,39.9,3.12,14.69,53.27,7.14,7.67,5.0,314.0,Very Poor
Gurgaon,2016-03-28,70.61,120.5,35.69,50.98,54.01,3.09,22.35,34.73,12.79,19.36,4.08,294.0,Poor
Gurgaon,2016-03-29,97.4,161.03,37.23,53.19,34.95,2.8,27.58,38.02,7.58,7.77,6.34,406.0,Severe
Gurgaon,2016-03-30,207.86,300.77,62.91,89.88,85.18,4.94,61.97,35.55,8.23,9.7,7.71,500.0,Severe
Gurgaon,2016-03-31,114.78,189.71,46.32,66.17,44.48,3.34,38.4,56.51,13.21,2.94,6.86,479.0,Severe
Gurgaon,2016-04-01,91.27,115.61,40.13,57.32,65.82,2.98,31.2,38.79,11.61,10.47,7.35,381.0,Very Poor
Gurgaon,2016-04-02,179.82,230.47,47.25,67.49,77.19,5.14,42.84,41.39,4.64,15.3,5.01,500.0,Severe
Gurgaon,2016-04-03,84.18,177.19,28.31,40.45,72.16,2.59,37.03,31.02,7.07,10.55,6.27,351.0,Very Poor
Gurgaon,2016-04-04,157.34,238.67,47.62,68.03,81.25,3.86,44.56,59.31,1.15,8.59,5.73,500.0,Severe
Gurgaon,2016-04-05,102.23,179.56,40.33,57.61,52.85,2.87,,34.94,12.49,19.61,6.42,426.0,Severe
Gurgaon,2016-04-06,166.4,263.85,60.92,87.03,57.2,4.03,43.41,27.94,11.04,7.91,6.35,500.0,Severe
Gurgaon,2016-04-07,87.5,147.15,32.62,46.6,51.25,3.35,3.86,36.03,6.05,13.33,6.03,365.0,Very Poor
Gurgaon,2016-04-08,138.85,264.47,33.92,48.46,56.26,3.87,26.77,38.46,6.22,20.66,3.57,500.0,Severe
Gurgaon,2016-04-09,76.99,154.59,38.48,54.97,52.75,3.01,27.33,38.86,11.1,11.06,5.71,321.0,Very Poor
Gurgaon,2016-04-10,104.29,185.59,34.45,49.21,46.75,3.32,32.22,31.92,6.09,17.43,8.11,435.0,Severe
Gurgaon,2016-04-11,142.65,242.98,46.66,66.66,65.69,3.97,48.52,28.91,7.81,15.42,5.07,500.0,Severe
Gurgaon,2016-04-12,146.02,213.1,48.61,69.44,71.25,4.08,30.29,10.0,,15.96,9.31,500.0,Severe
Gurgaon,2016-04-13,127.61,263.52,38.83,55.47,50.55,3.69,19.65,54.2,11.92,14.38,5.46,500.0,Severe
Gurgaon,2016-04-14,149.61,267.56,42.66,60.95,53.53,4.29,51.56,34.38,8.07,7.81,5.21,500.0,Severe
Gurgaon,2016-04-15,124.17,176.61,56.35,80.5,58.71,3.46,38.27,28.71,,11.63,6.44,500.0,Severe
Gurgaon,2016-04-16,154.48,291.19,48.56,69.37,61.86,4.01,59.85,35.98,9.75,8.63,6.32,500.0,Severe
Gurgaon,2016-04-17,141.36,280.24,39.68,56.68,,4.2,27.74,32.24,7.55,13.25,9.11,500.0,Severe
Gurgaon,2016-04-18,74.28,109.1,40.91,58.45,53.97,2.89,43.94,31.63,4.88,4.78,3.72,310.0,Very Poor
Gurgaon,2016-04-19,120.41,236.48,55.64,79.48,56.17,3.44,16.86,10.8,1.0,14.13,8.67,500.0,Severe
Gurgaon,2016-04-20,135.57,286.66,59.92,85.61,58.9,3.39,36.75,46.63,6.04,16.57,7.86,500.0,Severe
Gurgaon,2016-04-21,117.44,224.2,40.3,57.57,55.63,3.71,33.54,24.41,3.84,17.41,3.13,490.0,Severe
Gurgaon,2016-04-22,122.33,229.52,46.12,65.88,59.7,3.93,11.6,25.57,2.34,8.8,4.57,500.0,Severe
Gurgaon,2016-04-23,59.04,108.65,34.1,48.72,46.64,2.05,21.87,51.8,10.55,19.81,4.65,246.0,Poor
Gurgaon,2016-04-24,132.93,255.86,43.06,61.52,62.8,3.76,30.49,60.93,12.9,8.43,4.23,500.0,Severe
Gurgaon,2016-04-25,63.45,146.85,27.82,39.74,46.44,2.31,20.81,51.15,9.22,,5.92,265.0,Poor
Gurgaon,2016-04-26,155.48,293.79,44.8,64.0,66.97,3.87,26.73,36.96,4.35,15.13,2.15,500.0,Severe
Gurgaon,2016-04-27,105.08,161.46,47.99,68.56,58.94,3.5,40.1,58.66,10.23,16.55,3.92,438.0,Severe
Gurgaon,2016-04-28,152.58,250.91,48.59,69.41,62.43,4.33,41.7,48.66,9.62,14.49,9.23,500.0,Severe
Gurgaon,2016-04-29,191.37,306.82,57.28,81.83,80.29,4.83,53.41,10.0,9.06,14.11,3.66,500.0,Severe
Gurgaon,2016-04-30,131.44,225.39,56.81,81.16,65.41,3.06,35.54,38.46,,14.46,5.8,500.0,Severe
Gurgaon,2016-05-01,53.59,115.14,25.27,36.1,52.6,2.62,19.31,43.73,10.79,7.49,2.73,223.0,Poor
Gurgaon,2016-05-02,101.89,157.68,46.81,66.87,61.46,2.71,31.1,34.46,10.53,13.38,4.73,425.0,Severe
Gurgaon,2016-05-03,120.53,155.13,42.91,61.3,59.51,3.68,30.3,56.12,2.6,18.17,4.08,500.0,Severe
Gurgaon,2016-05-04,82.24,135.09,31.65,45.22,48.16,3.52,37.02,12.69,5.48,16.79,6.2,343.0,Very Poor
Gurgaon,2016-05-05,48.58,129.29,33.69,48.13,31.76,3.21,15.78,57.75,5.54,7.76,4.63,203.0,Poor
Gurgaon,2016-05-06,69.0,194.49,27.26,38.94,32.48,3.04,20.62,49.75,6.33,11.9,5.64,288.0,Poor
Gurgaon,2016-05-07,50.28,106.19,38.68,55.26,28.91,2.54,24.4,26.21,8.98,5.09,4.05,210.0,Poor
Gurgaon,2016-05-08,55.55,205.42,32.71,46.73,44.84,2.26,29.39,47.75,9.38,12.02,3.41,232.0,Poor
Gurgaon,2016-05-09,68.26,176.14,31.92,45.6,58.6,2.69,33.99,62.04,9.81,15.77,6.09,285.0,Poor
Gurgaon,2016-05-10,109.76,171.8,35.2,50.28,55.81,3.16,25.23,50.59,,7.12,8.03,458.0,Severe
Gurgaon,2016-05-11,103.03,129.05,46.95,67.07,62.84,3.81,32.92,36.36,7.13,11.14,5.16,430.0,Severe
Gurgaon,2016-05-12,77.86,184.64,35.15,50.22,39.1,3.0,34.08,24.9,12.22,9.05,6.57,325.0,Very Poor
Gurgaon,2016-05-13,29.65,126.54,35.41,50.59,38.46,1.28,22.01,43.39,3.34,5.23,3.04,124.0,Moderate
Gurgaon,2016-05-14,71.44,141.54,38.04,54.34,28.81,2.6,13.86,43.92,6.42,7.4,4.74,298.0,Poor
Gurgaon,2016-05-15,73.93,52.62,33.94,48.49,31.85,2.56,16.79,54.71,9.08,9.24,6.17,308.0,Very Poor
Gurgaon,2016-05-16,96.79,133.17,45.83,65.47,67.69,3.07,29.65,64.45,9.83,12.18,7.34,404.0,Severe
Gurgaon,2016-05-17,113.72,150.45,40.97,58.53,50.58,3.33,43.06,26.43,8.02,10.7,6.11,474.0,Severe
Gurgaon,2016-05-18,60.66,54.03,29.35,41.93,43.11,2.0,24.67,11.73,9.25,12.43,7.88,253.0,Poor
Gurgaon,2016-05-19,129.82,242.41,46.35,66.21,47.1,4.26,29.19,42.77,3.33,12.36,3.01,500.0,Severe
Gurgaon,2016-05-20,97.81,124.31,37.22,53.17,39.9,3.12,19.53,42.3,1.25,14.16,7.18,408.0,Severe
Gurgaon,2016-05-21,69.37,152.99,32.31,46.16,50.64,2.62,23.38,42.28,7.35,10.09,8.03,289.0,Poor
Gurgaon,2016-05-22,96.06,176.94,53.53,76.47,31.64,2.95,18.67,47.43,11.28,13.32,4.62,401.0,Severe
Gurgaon,2016-05-23,77.02,69.14,34.6,49.43,42.1,2.31,13.11,51.5,6.81,10.72,6.94,321.0,Very Poor
Gurgaon,2016-05-24,100.54,187.75,47.26,67.51,52.25,3.26,38.95,37.65,10.51,14.31,5.46,419.0,Severe
Gurgaon,2016-05-25,53.31,128.64,34.52,49.32,33.23,2.1,21.24,36.72,11.32,10.54,5.79,222.0,Poor
Gurgaon,2016-05-26,134.16,231.48,60.86,86.94,47.58,3.89,32.98,38.33,4.66,5.73,6.27,500.0,Severe
Gurgaon,2016-05-27,58.48,75.11,36.39,51.99,34.49,2.46,23.67,25.06,6.61,21.62,4.26,244.0,Poor
Gurgaon,2016-05-28,85.26,96.05,24.95,35.65,32.14,2.59,33.15,35.15,14.2,13.89,7.28,356.0,Very Poor
Gurgaon,2016-05-29,82.12,190.52,33.98,48.54,50.59,2.96,35.19,36.4,11.88,8.69,7.62,342.0,Very Poor
Gurgaon,2016-05-30,58.51,138.84,26.4,37.72,32.43,2.97,11.43,39.43,7.0,14.08,5.48,244.0,Poor
Gurgaon,2016-05-31,62.57,149.03,28.6,40.86,48.08,2.64,23.51,32.73,9.89,7.85,5.23,261.0,Poor
Gurgaon,2016-06-01,131.16,200.11,34.91,49.87,53.11,4.08,50.38,46.6,3.72,18.34,6.27,500.0,Severe
Gurgaon,2016-06-02,96.4,222.4,46.48,66.41,40.16,3.07,16.07,27.06,6.14,16.62,6.69,402.0,Severe
Gurgaon,2016-06-03,70.47,163.77,40.85,58.35,45.16,2.55,13.42,41.4,4.63,9.52,8.34,294.0,Poor
Gurgaon,2016-06-04,52.97,20.0,32.89,46.99,45.74,2.53,26.54,47.51,9.55,8.41,5.99,221.0,Poor
Gurgaon,2016-06-05,101.32,161.23,54.66,78.08,63.91,4.14,35.99,51.05,12.88,10.33,8.56,423.0,Severe
Gurgaon,2016-06-06,101.75,168.34,44.91,64.16,37.98,3.19,38.06,59.82,9.67,8.15,8.12,424.0,Severe
Gurgaon,2016-06-07,64.45,109.12,25.97,37.11,48.66,2.76,13.23,45.08,2.98,13.31,5.98,269.0,Poor
Gurgaon,2016-06-08,124.69,249.36,41.94,59.92,50.78,3.38,23.66,57.09,4.17,8.13,5.24,500.0,Severe
Gurgaon,2016-06-09,87.31,133.32,43.73,62.47,37.73,2.73,26.42,50.28,9.48,9.57,3.43,364.0,Very Poor
Gurgaon,2016-06-10,111.67,226.79,42.09,60.13,50.15,3.05,25.94,32.12,10.28,8.19,7.73,466.0,Severe
Gurgaon,2016-06-11,70.07,109.19,29.36,41.94,18.68,3.27,22.85,,4.99,11.38,5.8,292.0,Poor
Gurgaon,2016-06-12,73.48,110.94,33.44,47.77,47.42,2.87,32.14,30.08,6.53,10.3,2.48,306.0,Very Poor
Gurgaon,2016-06-13,50.85,143.68,40.34,57.63,39.3,2.05,20.34,56.92,8.8,2.42,2.71,212.0,Poor
Gurgaon,2016-06-14,74.08,121.69,28.17,40.24,44.15,2.54,18.12,51.14,9.19,12.66,7.83,309.0,Very Poor
Gurgaon,2016-06-15,98.08,222.45,39.23,56.04,54.18,3.06,38.59,36.47,10.38,16.88,6.97,409.0,Severe
Gurgaon,2016-06-16,87.0,74.11,47.71,68.15,48.26,2.8,40.89,45.27,9.81,6.2,8.2,363.0,Very Poor
Gurgaon,2016-06-17,96.08,186.55,45.45,64.93,62.28,3.16,32.64,30.85,12.5,4.3,7.55,401.0,Severe
Gurgaon,2016-06-18,19.87,76.14,27.11,38.73,37.89,1.64,4.56,41.48,6.3,7.69,5.51,83.0,Satisfactory
Gurgaon,2016-06-19,44.74,141.69,31.88,45.54,23.26,2.41,4.34,33.8,11.88,17.21,4.28,187.0,Moderate
Gurgaon,2016-06-20,113.82,101.18,41.6,59.42,48.71,3.26,31.11,30.02,11.36,10.34,7.03,475.0,Severe
Gurgaon,2016-06-21,18.88,80.2,34.79,49.7,47.92,1.73,16.98,51.09,1.0,10.86,2.72,79.0,Satisfactory
Gurgaon,2016-06-22,118.06,198.72,47.94,68.48,68.03,3.79,48.2,44.37,11.6,,6.92,492.0,Severe
Gurgaon,2016-06-23,79.73,129.93,34.89,49.84,47.74,2.96,44.78,32.44,10.09,13.73,3.93,332.0,Very Poor
Gurgaon,2016-06-24,39.06,105.64,25.67,36.66,25.39,1.6,12.5,16.23,10.38,10.78,8.66,163.0,Moderate
Gurgaon,2016-06-25,59.74,96.21,23.84,34.06,62.97,2.8,19.88,59.82,4.91,,5.48,249.0,Poor
Gurgaon,2016-06-26,59.19,131.41,32.44,46.34,50.55,2.83,20.33,61.56,9.42,14.25,5.71,247.0,Poor
Gurgaon,2016-06-27,78.28,163.31,39.91,57.01,31.97,3.12,19.59,20.96,4.59,15.08,6.42,326.0,Very Poor
Gurgaon,2016-06-28,63.53,154.3,43.48,62.11,30.5,1.91,15.48,38.18,3.78,12.98,4.92,265.0,Poor
Gurgaon,2016-06-29,114.43,167.76,44.31,63.3,43.57,3.36,34.04,32.27,10.71,16.62,4.93,477.0,Severe
Gurgaon,2016-06-30,99.84,238.59,48.16,68.8,43.13,3.08,28.91,47.3,9.61,9.49,5.82,416.0,Severe
Gurgaon,2016-07-01,113.08,216.91,41.8,59.71,50.08,3.31,36.2,70.52,9.56,9.31,5.06,472.0,Severe
Gurgaon,2016-07-02,33.13,76.68,24.46,34.94,36.1,2.09,14.17,39.0,5.22,14.92,8.56,138.0,Moderate
Gurgaon,2016-07-03,71.17,161.16,39.21,56.01,49.07,2.53,24.67,62.78,6.12,14.45,7.77,297.0,Poor
Gurgaon,2016-07-04,62.26,178.85,32.81,46.88,38.45,2.19,6.49,45.43,5.25,9.83,4.43,260.0,Poor
Gurgaon,2016-07-05,127.35,200.38,41.38,59.11,43.53,3.56,30.59,20.82,,12.82,6.61,500.0,Severe
Gurgaon,2016-07-06,81.74,89.36,43.26,61.8,39.29,2.73,26.24,36.88,9.61,11.43,4.17,341.0,Very Poor
Gurgaon,2016-07-07,45.31,90.33,23.26,33.23,37.04,2.51,20.86,58.82,6.11,7.65,6.4,189.0,Moderate
Gurgaon,2016-07-08,68.03,117.08,34.77,49.67,45.08,2.04,24.64,43.69,11.16,7.99,3.98,284.0,Poor
Gurgaon,2016-07-09,54.17,159.0,38.32,54.74,35.44,1.42,25.15,32.33,7.43,11.67,4.22,226.0,Poor
Gurgaon,2016-07-10,50.46,48.8,34.44,49.2,14.47,2.11,14.99,75.56,2.39,11.33,4.94,210.0,Poor
Gurgaon,2016-07-11,85.13,172.48,34.16,48.8,48.0,2.89,36.07,35.17,1.61,15.45,4.32,355.0,Very Poor
Gurgaon,2016-07-12,61.2,78.43,33.62,48.02,39.6,2.9,33.6,42.5,5.76,14.78,6.32,255.0,Poor
Gurgaon,2016-07-13,129.07,280.11,60.73,86.76,41.8,3.35,24.97,53.35,10.99,13.47,4.16,500.0,Severe
Gurgaon,2016-07-14,77.44,99.41,28.46,40.65,55.18,2.87,23.01,46.86,8.4,12.9,2.18,323.0,Very Poor
Gurgaon,2016-07-15,95.26,175.44,43.25,61.78,47.32,3.2,15.45,22.31,6.06,1.0,6.3,397.0,Very Poor
